Repository,Component Type,Ecosystem,Name,Version,Dependency Scope,Relationship,License,PURL or Reference,Metadata Source,Notes
workspace,library,npm,package-manager-detector,1.6.0,build,transitive build dependency,MIT,pkg:npm/package-manager-detector@1.6.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pako,2.1.0,runtime,transitive runtime dependency,(MIT AND Zlib),pkg:npm/pako@2.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pako,1.0.11,runtime,transitive runtime dependency,(MIT AND Zlib),pkg:npm/pako@1.0.11,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,parse-entities,4.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/parse-entities@4.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,parse-latin,7.0.0,build,transitive build dependency,MIT,pkg:npm/parse-latin@7.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,parse-svg-path,0.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/parse-svg-path@0.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,parse5,7.3.0,build,transitive build dependency,MIT,pkg:npm/parse5@7.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,parseurl,1.3.3,build,transitive build dependency,MIT,pkg:npm/parseurl@1.3.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,piccolore,0.1.3,build,transitive build dependency,ISC,pkg:npm/piccolore@0.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,picocolors,1.1.1,build,transitive build dependency,ISC,pkg:npm/picocolors@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,picomatch,4.0.4,build,transitive build dependency,MIT,pkg:npm/picomatch@4.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,picomatch,2.3.2,build,transitive build dependency,MIT,pkg:npm/picomatch@2.3.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,png-js,2.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/png-js@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,prismjs,1.30.0,build,transitive build dependency,MIT,pkg:npm/prismjs@1.30.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,prompts,2.4.2,build,transitive build dependency,MIT,pkg:npm/prompts@2.4.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,prop-types,15.8.1,runtime,transitive runtime dependency,MIT,pkg:npm/prop-types@15.8.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,property-information,7.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/property-information@7.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,protobufjs,8.6.3,runtime,transitive runtime dependency,BSD-3-Clause,pkg:npm/protobufjs@8.6.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,queue,6.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/queue@6.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,quickselect,3.0.0,runtime,transitive runtime dependency,ISC,pkg:npm/quickselect@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,radix-ui,1.5.0,runtime,direct runtime dependency,MIT,pkg:npm/radix-ui@1.5.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,radix3,1.1.2,build,transitive build dependency,MIT,pkg:npm/radix3@1.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,rbush,4.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/rbush@4.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,react,19.2.7,runtime,direct runtime dependency,MIT,pkg:npm/react@19.2.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,react-dom,19.2.7,runtime,direct runtime dependency,MIT,pkg:npm/react-dom@19.2.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,react-draggable,4.6.0,runtime,direct runtime dependency,MIT,pkg:npm/react-draggable@4.6.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,react-i18next,16.6.6,runtime,direct runtime dependency,MIT,pkg:npm/react-i18next@16.6.6,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,react-is,16.13.1,runtime,transitive runtime dependency,MIT,pkg:npm/react-is@16.13.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,react-markdown,10.1.0,runtime,direct runtime dependency,MIT,pkg:npm/react-markdown@10.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,react-number-format,5.4.5,runtime,direct runtime dependency,MIT,pkg:npm/react-number-format@5.4.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,react-refresh,0.17.0,build,transitive build dependency,MIT,pkg:npm/react-refresh@0.17.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,react-remove-scroll,2.7.2,runtime,transitive runtime dependency,MIT,pkg:npm/react-remove-scroll@2.7.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,react-remove-scroll-bar,2.3.8,runtime,transitive runtime dependency,MIT,pkg:npm/react-remove-scroll-bar@2.3.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,react-style-singleton,2.2.3,runtime,transitive runtime dependency,MIT,pkg:npm/react-style-singleton@2.2.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,readdirp,5.0.0,build,transitive build dependency,MIT,pkg:npm/readdirp@5.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,regex,6.1.0,build,transitive build dependency,MIT,pkg:npm/regex@6.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,regex-recursion,6.0.2,build,transitive build dependency,MIT,pkg:npm/regex-recursion@6.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,regex-utilities,2.3.0,build,transitive build dependency,MIT,pkg:npm/regex-utilities@2.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,rehype,13.0.2,build,transitive build dependency,MIT,pkg:npm/rehype@13.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,rehype-parse,9.0.1,build,transitive build dependency,MIT,pkg:npm/rehype-parse@9.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,rehype-raw,7.0.0,build,transitive build dependency,MIT,pkg:npm/rehype-raw@7.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,rehype-stringify,10.0.1,build,transitive build dependency,MIT,pkg:npm/rehype-stringify@10.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,remark-gfm,4.0.1,runtime,direct runtime dependency,MIT,pkg:npm/remark-gfm@4.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,remark-parse,11.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/remark-parse@11.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,remark-rehype,11.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/remark-rehype@11.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,remark-smartypants,3.0.2,build,transitive build dependency,MIT,pkg:npm/remark-smartypants@3.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,remark-stringify,11.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/remark-stringify@11.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,resium,1.23.0,runtime,direct runtime dependency,MIT,pkg:npm/resium@1.23.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,retext,9.0.0,build,transitive build dependency,MIT,pkg:npm/retext@9.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,retext-latin,4.0.0,build,transitive build dependency,MIT,pkg:npm/retext-latin@4.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,retext-smartypants,6.2.0,build,transitive build dependency,MIT,pkg:npm/retext-smartypants@6.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,retext-stringify,4.0.0,build,transitive build dependency,MIT,pkg:npm/retext-stringify@4.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,rollup,4.61.1,build,transitive build dependency,MIT,pkg:npm/rollup@4.61.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,rollup,2.80.0,build,transitive build dependency,MIT,pkg:npm/rollup@2.80.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,rollup-plugin-external-globals,0.6.1,build,transitive build dependency,MIT,pkg:npm/rollup-plugin-external-globals@0.6.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,safe-buffer,5.2.1,runtime,transitive runtime dependency,MIT,pkg:npm/safe-buffer@5.2.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,sax,1.6.0,build,transitive build dependency,BlueOak-1.0.0,pkg:npm/sax@1.6.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,scheduler,0.27.0,runtime,transitive runtime dependency,MIT,pkg:npm/scheduler@0.27.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,scheduler,0.25.0-rc-603e6108-20241029,runtime,transitive runtime dependency,MIT,pkg:npm/scheduler@0.25.0-rc-603e6108-20241029,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,semver,7.8.4,build,transitive build dependency,ISC,pkg:npm/semver@7.8.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,send,0.19.2,build,transitive build dependency,MIT,pkg:npm/send@0.19.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,serve-static,1.16.3,build,transitive build dependency,MIT,pkg:npm/serve-static@1.16.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,sharp,0.34.5,build,transitive build dependency,Apache-2.0,pkg:npm/sharp@0.34.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,shiki,3.23.0,build,transitive build dependency,MIT,pkg:npm/shiki@3.23.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,sisteransi,1.0.5,build,transitive build dependency,MIT,pkg:npm/sisteransi@1.0.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,smol-toml,1.6.1,build,transitive build dependency,BSD-3-Clause,pkg:npm/smol-toml@1.6.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,sonner,2.0.7,runtime,direct runtime dependency,MIT,pkg:npm/sonner@2.0.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,source-map-js,1.2.1,build,transitive build dependency,BSD-3-Clause,pkg:npm/source-map-js@1.2.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,sourcemap-codec,1.4.8,build,transitive build dependency,MIT,pkg:npm/sourcemap-codec@1.4.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,space-separated-tokens,2.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/space-separated-tokens@2.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,sql.js,1.14.1,runtime,direct runtime dependency,MIT,pkg:npm/sql.js@1.14.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,string_decoder,1.3.0,runtime,transitive runtime dependency,MIT,pkg:npm/string_decoder@1.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,string-width,7.2.0,build,transitive build dependency,MIT,pkg:npm/string-width@7.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,string-width,4.2.3,build,transitive build dependency,MIT,pkg:npm/string-width@4.2.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,stringify-entities,4.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/stringify-entities@4.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,style-to-js,1.1.21,runtime,transitive runtime dependency,MIT,pkg:npm/style-to-js@1.1.21,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,style-to-object,1.0.14,runtime,transitive runtime dependency,MIT,pkg:npm/style-to-object@1.0.14,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,svg-arc-to-cubic-bezier,3.2.0,runtime,transitive runtime dependency,ISC,pkg:npm/svg-arc-to-cubic-bezier@3.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,svgo,4.0.1,build,transitive build dependency,MIT,pkg:npm/svgo@4.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,tailwind-merge,3.6.0,runtime,direct runtime dependency,MIT,pkg:npm/tailwind-merge@3.6.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,tailwindcss,4.3.0,build,direct build dependency,MIT,pkg:npm/tailwindcss@4.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,tapable,2.3.3,build,transitive build dependency,MIT,pkg:npm/tapable@2.3.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,tinyexec,1.2.4,build,transitive build dependency,MIT,pkg:npm/tinyexec@1.2.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,tinyglobby,0.2.17,build,transitive build dependency,MIT,pkg:npm/tinyglobby@0.2.17,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,topojson-client,3.1.0,runtime,transitive runtime dependency,ISC,pkg:npm/topojson-client@3.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,trim-lines,3.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/trim-lines@3.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,trough,2.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/trough@2.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,tsconfck,3.1.6,build,transitive build dependency,MIT,pkg:npm/tsconfck@3.1.6,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,tslib,2.8.1,runtime,transitive runtime dependency,0BSD,pkg:npm/tslib@2.8.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,tw-animate-css,1.4.0,build,direct build dependency,MIT,pkg:npm/tw-animate-css@1.4.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,type-fest,4.41.0,build,transitive build dependency,(MIT OR CC0-1.0),pkg:npm/type-fest@4.41.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ufo,1.6.4,build,transitive build dependency,MIT,pkg:npm/ufo@1.6.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ultrahtml,1.6.0,build,transitive build dependency,MIT,pkg:npm/ultrahtml@1.6.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,uncrypto,0.1.3,build,transitive build dependency,MIT,pkg:npm/uncrypto@0.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,unified,11.0.5,runtime,transitive runtime dependency,MIT,pkg:npm/unified@11.0.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,unifont,0.7.4,build,transitive build dependency,MIT,pkg:npm/unifont@0.7.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,unist-util-find-after,5.0.0,build,transitive build dependency,MIT,pkg:npm/unist-util-find-after@5.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,unist-util-is,6.0.1,build,transitive build dependency,MIT,pkg:npm/unist-util-is@6.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,unist-util-modify-children,4.0.0,build,transitive build dependency,MIT,pkg:npm/unist-util-modify-children@4.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,unist-util-position,5.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/unist-util-position@5.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,unist-util-remove-position,5.0.0,build,transitive build dependency,MIT,pkg:npm/unist-util-remove-position@5.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,unist-util-stringify-position,4.0.0,build,transitive build dependency,MIT,pkg:npm/unist-util-stringify-position@4.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,unist-util-visit,5.1.0,build,transitive build dependency,MIT,pkg:npm/unist-util-visit@5.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,unist-util-visit-children,3.0.0,build,transitive build dependency,MIT,pkg:npm/unist-util-visit-children@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,unist-util-visit-parents,6.0.2,build,transitive build dependency,MIT,pkg:npm/unist-util-visit-parents@6.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,unstorage,1.17.5,build,transitive build dependency,MIT,pkg:npm/unstorage@1.17.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,urijs,1.19.11,runtime,transitive runtime dependency,MIT,pkg:npm/urijs@1.19.11,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,use-callback-ref,1.3.3,runtime,transitive runtime dependency,MIT,pkg:npm/use-callback-ref@1.3.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,use-sidecar,1.1.3,runtime,transitive runtime dependency,MIT,pkg:npm/use-sidecar@1.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,use-sync-external-store,1.6.0,runtime,transitive runtime dependency,MIT,pkg:npm/use-sync-external-store@1.6.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,vaul,1.1.2,runtime,direct runtime dependency,MIT,pkg:npm/vaul@1.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,vfile,6.0.3,build,transitive build dependency,MIT,pkg:npm/vfile@6.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,vfile-location,5.0.3,build,transitive build dependency,MIT,pkg:npm/vfile-location@5.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,vfile-message,4.0.3,build,transitive build dependency,MIT,pkg:npm/vfile-message@4.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,vite,6.4.3,build,transitive build dependency,MIT,pkg:npm/vite@6.4.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,vite-compatible-readable-stream,3.6.1,runtime,transitive runtime dependency,MIT,pkg:npm/vite-compatible-readable-stream@3.6.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,vite-plugin-cesium,1.2.23,build,direct build dependency,MIT,pkg:npm/vite-plugin-cesium@1.2.23,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,vitefu,1.1.3,build,transitive build dependency,MIT,pkg:npm/vitefu@1.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,void-elements,3.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/void-elements@3.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,web-namespaces,2.0.1,build,transitive build dependency,MIT,pkg:npm/web-namespaces@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,which-pm-runs,1.1.0,build,transitive build dependency,MIT,pkg:npm/which-pm-runs@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,widest-line,5.0.0,build,transitive build dependency,MIT,pkg:npm/widest-line@5.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,wrap-ansi,9.0.2,build,transitive build dependency,MIT,pkg:npm/wrap-ansi@9.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,xxhash-wasm,1.1.0,build,transitive build dependency,MIT,pkg:npm/xxhash-wasm@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,yargs-parser,21.1.1,build,transitive build dependency,ISC,pkg:npm/yargs-parser@21.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,yocto-queue,1.2.2,build,transitive build dependency,MIT,pkg:npm/yocto-queue@1.2.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,yocto-spinner,0.2.3,build,transitive build dependency,MIT,pkg:npm/yocto-spinner@0.2.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,yoctocolors,2.1.2,build,transitive build dependency,MIT,pkg:npm/yoctocolors@2.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,yoga-layout,3.2.1,runtime,transitive runtime dependency,MIT,pkg:npm/yoga-layout@3.2.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,zod,3.25.76,build,transitive build dependency,MIT,pkg:npm/zod@3.25.76,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,zod-to-json-schema,3.25.2,build,transitive build dependency,ISC,pkg:npm/zod-to-json-schema@3.25.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,zod-to-ts,1.2.0,build,transitive build dependency,MIT,pkg:npm/zod-to-ts@1.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,zwitch,2.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/zwitch@2.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
